id,data,bairro_assigned,cidade_norm,latitude,longitude,tipo,tipo_evento
2829,2022-12-10,Dias Macêdo,fortaleza,-3.78941206,-38.51679882,cvli,HOMICIDIO DOLOSO
2831,2022-12-11,Bom Jardim,fortaleza,-3.797734875,-38.59941088,cvli,HOMICIDIO DOLOSO
2835,2022-12-11,Maraponga,fortaleza,-3.788372645,-38.56694552,cvli,HOMICIDIO DOLOSO
2836,2022-12-11,Henrique Jorge,fortaleza,-3.762382457,-38.59245355,cvli,HOMICIDIO DOLOSO
2842,2022-12-12,Fátima,fortaleza,-3.757172837,-38.52397054,cvli,HOMICIDIO DOLOSO
2853,2022-12-14,Aracapé,fortaleza,-3.832047363,-38.58327104,cvli,HOMICIDIO DOLOSO
2862,2022-12-15,Mucuripe,fortaleza,-3.728961745,-38.48429392,cvli,HOMICIDIO DOLOSO
2867,2022-12-16,Autran Nunes,fortaleza,-3.747841789,-38.59791316,cvli,HOMICIDIO DOLOSO
2870,2022-12-17,Granja Lisboa,fortaleza,-3.781114134,-38.61910068,cvli,HOMICIDIO DOLOSO
2872,2022-12-17,Parangaba,fortaleza,-3.78091917,-38.56922477,cvli,ROUBO SEGUIDO DE MORTE (LATROCINIO)
2873,2022-12-17,Granja Lisboa,fortaleza,-3.77653367,-38.60777853,cvli,HOMICIDIO DOLOSO
2878,2022-12-18,Prefeito José Walter,fortaleza,-3.82388987,-38.55749543,cvli,HOMICIDIO DOLOSO
2887,2022-12-18,Barroso,fortaleza,-3.824435886,-38.52083715,cvli,HOMICIDIO DOLOSO
2888,2022-12-18,Praia Do Futuro Ii,fortaleza,-3.752460068,-38.44889064,cvli,HOMICIDIO DOLOSO
2904,2022-12-20,Antônio Bezerra,fortaleza,-3.746535216,-38.59564317,cvli,HOMICIDIO DOLOSO
2905,2022-12-20,Siqueira,fortaleza,-3.805648758,-38.60957412,cvli,HOMICIDIO DOLOSO
2906,2022-12-20,Bom Jardim,fortaleza,-3.792955775,-38.60285772,cvli,HOMICIDIO DOLOSO
2907,2022-12-20,Lagoa Redonda,fortaleza,-3.824287905,-38.46513661,cvli,HOMICIDIO DOLOSO
2908,2022-12-21,Jangurussu,fortaleza,-3.856720347,-38.51803967,cvli,HOMICIDIO DOLOSO
2909,2022-12-21,Jangurussu,fortaleza,-3.828484777,-38.51652773,cvli,HOMICIDIO DOLOSO
2913,2022-12-22,Praia De Iracema,fortaleza,-3.720892622,-38.51524619,cvli,HOMICIDIO DOLOSO
2914,2022-12-22,Jangurussu,fortaleza,-3.850822341,-38.51883964,cvli,HOMICIDIO DOLOSO
2916,2022-12-23,Conjunto Palmeiras,fortaleza,-3.855556,-38.523611,cvli,HOMICIDIO DOLOSO
2917,2022-12-23,Conjunto Palmeiras,fortaleza,-3.855556,-38.523611,cvli,HOMICIDIO DOLOSO
2920,2022-12-23,Granja Portugal,fortaleza,-3.787222,-38.604444,cvli,HOMICIDIO DOLOSO
2921,2022-12-23,Prefeito José Walter,fortaleza,-3.828333,-38.551111,cvli,HOMICIDIO DOLOSO
2923,2022-12-23,Prefeito José Walter,fortaleza,-3.831111,-38.553889,cvli,HOMICIDIO DOLOSO
2930,2022-12-25,Edson Queiroz,fortaleza,-3.770278,-38.471667,cvli,HOMICIDIO DOLOSO
2931,2022-12-25,Granja Portugal,fortaleza,-3.788611,-38.597778,cvli,HOMICIDIO DOLOSO
2933,2022-12-25,Bonsucesso,fortaleza,-3.778978847,-38.5838956,cvli,HOMICIDIO DOLOSO
2938,2022-12-26,Edson Queiroz,fortaleza,-3.770554998,-38.4727355,cvli,HOMICIDIO DOLOSO
2940,2022-12-27,Padre Andrade,fortaleza,-3.739099306,-38.58370144,cvli,HOMICIDIO DOLOSO
2946,2022-12-28,São João Do Tauape,fortaleza,-3.762176698,-38.50998927,cvli,HOMICIDIO DOLOSO
2947,2022-12-28,Mondubim,fortaleza,-3.810611146,-38.56227247,cvli,HOMICIDIO DOLOSO
2948,2022-12-28,Benfica,fortaleza,-3.746112985,-38.54395102,cvli,HOMICIDIO DOLOSO
2949,2022-12-28,Messejana,fortaleza,-3.815610557,-38.49448288,cvli,HOMICIDIO DOLOSO
2950,2022-12-28,Bom Jardim,fortaleza,-3.791148212,-38.60741044,cvli,ROUBO SEGUIDO DE MORTE (LATROCINIO)
2951,2022-12-28,Bom Jardim,fortaleza,-3.791148212,-38.60741044,cvli,ROUBO SEGUIDO DE MORTE (LATROCINIO)
2952,2022-12-29,Serrinha,fortaleza,-3.782476932,-38.5532595,cvli,HOMICIDIO DOLOSO
2956,2022-12-30,Maraponga,fortaleza,-3.794509671,-38.56731973,cvli,HOMICIDIO DOLOSO
2957,2022-12-30,Parque Presidente Vargas,fortaleza,-3.832185839,-38.59722997,cvli,HOMICIDIO DOLOSO
2962,2022-12-31,Messejana,fortaleza,-3.84110904,-38.49823801,cvli,HOMICIDIO DOLOSO
2963,2022-12-31,Cambeba,fortaleza,-3.814515331,-38.48220676,cvli,HOMICIDIO DOLOSO
2964,2022-12-31,Paupina,fortaleza,-3.842154047,-38.48454666,cvli,HOMICIDIO DOLOSO
2965,2022-12-31,Centro,fortaleza,-3.72671816,-38.51594142,cvli,ROUBO SEGUIDO DE MORTE (LATROCINIO)
2973,2023-01-01,Passaré,fortaleza,-3.8199036522,-38.5213781733,cvli,HOMICIDIO DOLOSO
2974,2023-01-01,Pici,fortaleza,-3.7529672742,-38.57944172,cvli,HOMICIDIO DOLOSO
2976,2023-01-01,Jangurussu,fortaleza,-3.8563315799,-38.5193065558,cvli,HOMICIDIO DOLOSO
2987,2023-01-01,Granja Portugal,fortaleza,-3.7868322485,-38.6008621445,cvli,HOMICIDIO DOLOSO
2992,2023-01-02,Barra Do Ceará,fortaleza,-3.6963082191,-38.5825288598,cvli,HOMICIDIO DOLOSO
2994,2023-01-02,São João Do Tauape,fortaleza,-3.7603667565,-38.51723792,cvli,HOMICIDIO DOLOSO
2996,2023-01-02,Engenheiro Luciano Cavalcante,fortaleza,-3.7703565906,-38.4964895445,cvli,HOMICIDIO DOLOSO
3000,2023-01-03,Planalto Ayrton Senna,fortaleza,-3.8368733493,-38.5749433022,cvli,HOMICIDIO DOLOSO
3002,2023-01-03,São João Do Tauape,fortaleza,-3.7592738283,-38.5110164157,cvli,HOMICIDIO DOLOSO
3004,2023-01-04,Pici,fortaleza,-3.747793856,-38.5829678598,cvli,HOMICIDIO DOLOSO
3005,2023-01-04,Passaré,fortaleza,-3.811430587,-38.543891731,cvli,HOMICIDIO DOLOSO
3009,2023-01-05,Aracapé,fortaleza,-3.8281407629,-38.5869844598,cvli,HOMICIDIO DOLOSO
3012,2023-01-05,Planalto Ayrton Senna,fortaleza,-3.8325830778,-38.570885158,cvli,HOMICIDIO DOLOSO
3013,2023-01-05,Guajeru,fortaleza,-3.8317139492,-38.47546172,cvli,HOMICIDIO DOLOSO
3016,2023-01-06,Messejana,fortaleza,-3.8289066044,-38.4891726475,cvli,HOMICIDIO DOLOSO
3017,2023-01-06,Siqueira,fortaleza,-3.8030336478,-38.6113904323,cvli,HOMICIDIO DOLOSO
3031,2023-01-07,Paupina,fortaleza,-3.8396895974,-38.4931714168,cvli,HOMICIDIO DOLOSO
3035,2023-01-08,Guajeru,fortaleza,-3.831848456,-38.4782715235,cvli,HOMICIDIO DOLOSO
3036,2023-01-08,Guajeru,fortaleza,-3.831848456,-38.4782715235,cvli,HOMICIDIO DOLOSO
3044,2023-01-08,Granja Lisboa,fortaleza,-3.7874653709,-38.6319425694,cvli,HOMICIDIO DOLOSO
3045,2023-01-09,Carlito Pamplona,fortaleza,-3.7138514252,-38.5588942666,cvli,HOMICIDIO DOLOSO
3049,2023-01-09,Olavo Oliveira,fortaleza,-3.7319203086,-38.5891734077,cvli,HOMICIDIO DOLOSO
3051,2023-01-09,Parque Dois Irmăos,fortaleza,-3.8215852723,-38.5440429887,cvli,LESAO CORPORAL SEGUIDA DE MORTE
3065,2023-01-11,Granja Portugal,fortaleza,-3.7803679149,-38.5975360887,cvli,HOMICIDIO DOLOSO
3066,2023-01-11,Passaré,fortaleza,-3.8090743613,-38.524853931,cvli,HOMICIDIO DOLOSO
3085,2023-01-13,Canindezinho,fortaleza,-3.8147951567,-38.6032376898,cvli,HOMICIDIO DOLOSO
3090,2023-01-14,Parreão,fortaleza,-3.7598989919,-38.5349731694,cvli,HOMICIDIO DOLOSO
3100,2023-01-15,Jangurussu,fortaleza,-3.8482208984,-38.5205502378,cvli,HOMICIDIO DOLOSO
3101,2023-01-15,São Bento,fortaleza,-3.8582992826,-38.4890994459,cvli,HOMICIDIO DOLOSO
3103,2023-01-15,Carlito Pamplona,fortaleza,-3.7123255783,-38.5548886666,cvli,HOMICIDIO DOLOSO
3108,2023-01-16,Bonsucesso,fortaleza,-3.7768594921,-38.5848920598,cvli,HOMICIDIO DOLOSO
3112,2023-01-17,São João Do Tauape,fortaleza,-3.7607866272,-38.5166337194,cvli,HOMICIDIO DOLOSO
3113,2023-01-17,Olavo Oliveira,fortaleza,-3.7267742621,-38.592114531,cvli,HOMICIDIO DOLOSO
3124,2023-01-18,Vila Peri,fortaleza,-3.7850958049,-38.575566331,cvli,HOMICIDIO DOLOSO
3134,2023-01-20,Cajazeiras,fortaleza,-3.8143721567,-38.5039329457,cvli,HOMICIDIO DOLOSO
3147,2023-01-21,Vila Velha,fortaleza,-3.7101399449,-38.6067956475,cvli,HOMICIDIO DOLOSO
3148,2023-01-21,Parangaba,fortaleza,-3.7777071081,-38.5663818174,cvli,HOMICIDIO DOLOSO
3149,2023-01-21,Centro,fortaleza,-3.7268373358,-38.5388889033,cvli,HOMICIDIO DOLOSO
3151,2023-01-22,Curió,fortaleza,-3.8250859232,-38.4762411445,cvli,HOMICIDIO DOLOSO
3163,2023-01-23,Messejana,fortaleza,-3.8315275341,-38.4949892733,cvli,HOMICIDIO DOLOSO
3164,2023-01-23,Planalto Ayrton Senna,fortaleza,-3.8398715402,-38.564177431,cvli,HOMICIDIO DOLOSO
3168,2023-01-24,Edson Queiroz,fortaleza,-3.7817195823,-38.4728099887,cvli,HOMICIDIO DOLOSO
3169,2023-01-24,Itaoca,fortaleza,-3.77104663,-38.5574929445,cvli,HOMICIDIO DOLOSO
3170,2023-01-24,Prefeito José Walter,fortaleza,-3.8256010085,-38.5412795868,cvli,HOMICIDIO DOLOSO
3171,2023-01-25,Barra Do Ceará,fortaleza,-3.707246976,-38.5739696887,cvli,HOMICIDIO DOLOSO
3184,2023-01-26,Barroso,fortaleza,-3.8206727224,-38.5061003733,cvli,HOMICIDIO DOLOSO
3197,2023-01-28,Barroso,fortaleza,-3.8264810661,-38.5207605893,cvli,HOMICIDIO DOLOSO
3199,2023-01-28,Sapiranga / Coité,fortaleza,-3.795280807,-38.4589684475,cvli,HOMICIDIO DOLOSO
3202,2023-01-29,Cidade Dos Funcionários,fortaleza,-3.7893042004,-38.5056978464,cvli,HOMICIDIO DOLOSO
3204,2023-01-29,Demócrito Rocha,fortaleza,-3.7633011802,-38.5675026844,cvli,HOMICIDIO DOLOSO
3213,2023-01-31,Barroso,fortaleza,-3.8270377187,-38.5160249733,cvli,HOMICIDIO DOLOSO
3220,2023-01-31,Granja Portugal,fortaleza,-3.7873544486,-38.5986563445,cvli,HOMICIDIO DOLOSO
3224,2023-02-01,Olavo Oliveira,fortaleza,-3.7305030926,-38.5890580984,cvli,HOMICIDIO DOLOSO
3228,2023-02-01,Parque Iracema,fortaleza,-3.8075098251,-38.4915747175,cvli,HOMICIDIO DOLOSO
3230,2023-02-02,Messejana,fortaleza,-3.8183392219,-38.491223631,cvli,HOMICIDIO DOLOSO
3231,2023-02-02,Vila Uniăo,fortaleza,-3.7666024633,-38.5300214598,cvli,HOMICIDIO DOLOSO
3232,2023-02-02,Vila Velha,fortaleza,-3.7160340735,-38.6059206443,cvli,HOMICIDIO DOLOSO
3244,2023-02-03,Paupina,fortaleza,-3.8418141074,-38.4942412187,cvli,HOMICIDIO DOLOSO
3245,2023-02-03,Dom Lustosa,fortaleza,-3.7520322053,-38.5832475298,cvli,HOMICIDIO DOLOSO
3246,2023-02-03,Cidade Dos Funcionários,fortaleza,-3.7938761884,-38.5077794976,cvli,HOMICIDIO DOLOSO
3247,2023-02-03,Prefeito José Walter,fortaleza,-3.8316067732,-38.548601039,cvli,HOMICIDIO DOLOSO
3248,2023-02-03,Granja Lisboa,fortaleza,-3.7884471325,-38.6137302322,cvli,HOMICIDIO DOLOSO
3251,2023-02-03,Novo Mondubim,fortaleza,-3.8145684466,-38.5863337021,cvli,HOMICIDIO DOLOSO
3253,2023-02-04,Quintino Cunha,fortaleza,-3.727328699,-38.6038996322,cvli,HOMICIDIO DOLOSO
3254,2023-02-04,Mondubim,fortaleza,-3.8218159375,-38.5691130592,cvli,HOMICIDIO DOLOSO
3261,2023-02-04,Vila Velha,fortaleza,-3.718024216,-38.587991588,cvli,HOMICIDIO DOLOSO
3268,2023-02-05,Parque Săo José,fortaleza,-3.7951955077,-38.5879195542,cvli,LESAO CORPORAL SEGUIDA DE MORTE
3273,2023-02-05,Prefeito José Walter,fortaleza,-3.8455127785,-38.5583333022,cvli,HOMICIDIO DOLOSO
3274,2023-02-05,Praia Do Futuro I,fortaleza,-3.7409933316,-38.4533547599,cvli,HOMICIDIO DOLOSO
3275,2023-02-05,Messejana,fortaleza,-3.8366592378,-38.4922423646,cvli,HOMICIDIO DOLOSO
3276,2023-02-05,Messejana,fortaleza,-3.8366592378,-38.4922423646,cvli,HOMICIDIO DOLOSO
3277,2023-02-05,Mucuripe,fortaleza,-3.7247899603,-38.4832782735,cvli,HOMICIDIO DOLOSO
3279,2023-02-06,Aracapé,fortaleza,-3.8365262349,-38.5890942887,cvli,HOMICIDIO DOLOSO
3280,2023-02-06,Aerolândia,fortaleza,-3.7752617389,-38.516121831,cvli,HOMICIDIO DOLOSO
3281,2023-02-06,Vila Peri,fortaleza,-3.7888635326,-38.5813941868,cvli,HOMICIDIO DOLOSO
3285,2023-02-06,Quintino Cunha,fortaleza,-3.7318908669,-38.5957865445,cvli,ROUBO SEGUIDO DE MORTE (LATROCINIO)
3288,2023-02-06,Siqueira,fortaleza,-3.8035100712,-38.6205923598,cvli,HOMICIDIO DOLOSO
3296,2023-02-07,Jardim Das Oliveiras,fortaleza,-3.775354187,-38.5067630529,cvli,HOMICIDIO DOLOSO
3299,2023-02-07,Olavo Oliveira,fortaleza,-3.7293624751,-38.5911950873,cvli,HOMICIDIO DOLOSO
3305,2023-02-08,Jardim Das Oliveiras,fortaleza,-3.7750870125,-38.5072934954,cvli,HOMICIDIO DOLOSO
3309,2023-02-09,Ancuri,fortaleza,-3.8636003927,-38.5172114733,cvli,HOMICIDIO DOLOSO
3314,2023-02-09,Messejana,fortaleza,-3.8204592523,-38.4933333021,cvli,HOMICIDIO DOLOSO
3316,2023-02-09,Cajazeiras,fortaleza,-3.8133152739,-38.5046024006,cvli,HOMICIDIO DOLOSO
3317,2023-02-09,Barra Do Ceará,fortaleza,-3.7108365202,-38.5828829324,cvli,HOMICIDIO DOLOSO
3318,2023-02-10,Padre Andrade,fortaleza,-3.739181981,-38.5809168317,cvli,HOMICIDIO DOLOSO
3326,2023-02-10,Olavo Oliveira,fortaleza,-3.7319424045,-38.592514773,cvli,HOMICIDIO DOLOSO
3327,2023-02-10,Jóquei Clube,fortaleza,-3.7670568124,-38.5708277898,cvli,HOMICIDIO DOLOSO
3328,2023-02-10,Carlito Pamplona,fortaleza,-3.7168717033,-38.5561861475,cvli,HOMICIDIO DOLOSO
3333,2023-02-11,Genibaú,fortaleza,-3.7601773477,-38.6005293545,cvli,HOMICIDIO DOLOSO
3339,2023-02-11,Siqueira,fortaleza,-3.8112874615,-38.6092629457,cvli,HOMICIDIO DOLOSO
3340,2023-02-11,Praia Do Futuro Ii,fortaleza,-3.7489678858,-38.4536977828,cvli,HOMICIDIO DOLOSO
3347,2023-02-12,Cristo Redentor,fortaleza,-3.7098498072,-38.5598271891,cvli,HOMICIDIO DOLOSO
3350,2023-02-12,Parque Dois Irmăos,fortaleza,-3.8194306722,-38.5384390745,cvli,HOMICIDIO DOLOSO
3353,2023-02-13,Prefeito José Walter,fortaleza,-3.8431480313,-38.5532018445,cvli,HOMICIDIO DOLOSO
3363,2023-02-15,Cidade Dos Funcionários,fortaleza,-3.7994015147,-38.5027811545,cvli,HOMICIDIO DOLOSO
3372,2023-02-16,Granja Lisboa,fortaleza,-3.7918600384,-38.6161746887,cvli,HOMICIDIO DOLOSO
3382,2023-02-17,Manoel Sátiro,fortaleza,-3.7976600392,-38.5836432898,cvli,HOMICIDIO DOLOSO
3383,2023-02-17,Granja Portugal,fortaleza,-3.7772884143,-38.5965852745,cvli,HOMICIDIO DOLOSO
3386,2023-02-18,Floresta,fortaleza,-3.7127658341,-38.5741659033,cvli,HOMICIDIO DOLOSO
3392,2023-02-18,Álvaro Weyne,fortaleza,-3.7142757776,-38.5607863445,cvli,LESAO CORPORAL SEGUIDA DE MORTE
3393,2023-02-19,Rachel De Queiroz,fortaleza,-3.8070509147,-38.5558762187,cvli,HOMICIDIO DOLOSO
3398,2023-02-19,Jardim Das Oliveiras,fortaleza,-3.7743908694,-38.5072007457,cvli,HOMICIDIO DOLOSO
3405,2023-02-19,Alto Da Balança,fortaleza,-3.7674716801,-38.5132483565,cvli,HOMICIDIO DOLOSO
3411,2023-02-20,Passaré,fortaleza,-3.8141578557,-38.5263890025,cvli,HOMICIDIO DOLOSO
3435,2023-02-23,Itaperi,fortaleza,-3.7946817122,-38.5436041887,cvli,HOMICIDIO DOLOSO
3439,2023-02-23,Passaré,fortaleza,-3.8176994218,-38.5295400175,cvli,HOMICIDIO DOLOSO
3443,2023-02-24,Lagoa Redonda,fortaleza,-3.8357490964,-38.4610225187,cvli,HOMICIDIO DOLOSO
3452,2023-02-25,Pirambu,fortaleza,-3.7106799831,-38.5576258592,cvli,HOMICIDIO DOLOSO
3458,2023-02-26,Sapiranga / Coité,fortaleza,-3.7966876179,-38.4796041887,cvli,HOMICIDIO DOLOSO
3460,2023-02-26,Bonsucesso,fortaleza,-3.7787925477,-38.5844229445,cvli,HOMICIDIO DOLOSO
3463,2023-02-26,Cambeba,fortaleza,-3.8125139463,-38.4838518445,cvli,HOMICIDIO DOLOSO
3464,2023-02-26,Jangurussu,fortaleza,-3.8573501338,-38.5150321887,cvli,HOMICIDIO DOLOSO
3465,2023-02-27,Vicente Pinzón,fortaleza,-3.7266805989,-38.4689468445,cvli,HOMICIDIO DOLOSO
3473,2023-02-28,Bonsucesso,fortaleza,-3.7841094537,-38.5913050021,cvli,HOMICIDIO DOLOSO
3480,2023-03-01,Mondubim,fortaleza,-3.8269015776,-38.5666667021,cvli,HOMICIDIO DOLOSO
3481,2023-03-01,Aldeota,fortaleza,-3.7443061773,-38.4969064576,cvli,HOMICIDIO DOLOSO
3484,2023-03-02,Messejana,fortaleza,-3.831296705,-38.5027169692,cvli,HOMICIDIO DOLOSO
3491,2023-03-03,São João Do Tauape,fortaleza,-3.7590756984,-38.5142042543,cvli,HOMICIDIO DOLOSO
3492,2023-03-03,Conjunto Palmeiras,fortaleza,-3.8408733403,-38.5274892187,cvli,HOMICIDIO DOLOSO
3493,2023-03-04,Vila Peri,fortaleza,-3.7836482979,-38.5789121043,cvli,HOMICIDIO DOLOSO
3494,2023-03-04,Jangurussu,fortaleza,-3.8295753851,-38.5269860419,cvli,HOMICIDIO DOLOSO
3499,2023-03-04,Bom Jardim,fortaleza,-3.7984103551,-38.599697461,cvli,HOMICIDIO DOLOSO
3500,2023-03-05,Granja Lisboa,fortaleza,-3.7825100153,-38.6245981599,cvli,HOMICIDIO DOLOSO
3501,2023-03-05,Padre Andrade,fortaleza,-3.7315432223,-38.5765548174,cvli,HOMICIDIO DOLOSO
3503,2023-03-05,Prefeito José Walter,fortaleza,-3.8378843208,-38.5578099898,cvli,HOMICIDIO DOLOSO
3507,2023-03-06,Novo Mondubim,fortaleza,-3.8042916661,-38.5844252598,cvli,HOMICIDIO DOLOSO
3510,2023-03-06,Pedras,fortaleza,-3.8769338555,-38.5127778191,cvli,HOMICIDIO DOLOSO
3512,2023-03-06,São João Do Tauape,fortaleza,-3.7588803829,-38.5191670654,cvli,HOMICIDIO DOLOSO
3514,2023-03-06,Conjunto Esperança,fortaleza,-3.8115903102,-38.5952621431,cvli,HOMICIDIO DOLOSO
3517,2023-03-06,José Bonifácio,fortaleza,-3.7402967255,-38.5233246175,cvli,HOMICIDIO DOLOSO
3519,2023-03-06,Parque Dois Irmăos,fortaleza,-3.8082243545,-38.5458077788,cvli,HOMICIDIO DOLOSO
3524,2023-03-07,Conjunto Ceará Ii,fortaleza,-3.7705397358,-38.6158340251,cvli,HOMICIDIO DOLOSO
3528,2023-03-08,Praia De Iracema,fortaleza,-3.7177816262,-38.5115762353,cvli,HOMICIDIO DOLOSO
3533,2023-03-09,Sapiranga / Coité,fortaleza,-3.7933609121,-38.4673462313,cvli,HOMICIDIO DOLOSO
3535,2023-03-09,Planalto Ayrton Senna,fortaleza,-3.8348047154,-38.5706766598,cvli,HOMICIDIO DOLOSO
3536,2023-03-09,Barroso,fortaleza,-3.8230659526,-38.5098145598,cvli,HOMICIDIO DOLOSO
3545,2023-03-10,Siqueira,fortaleza,-3.7976172181,-38.6066023303,cvli,HOMICIDIO DOLOSO
3548,2023-03-10,Cristo Redentor,fortaleza,-3.704487223,-38.562799261,cvli,HOMICIDIO DOLOSO
3557,2023-03-12,Alto Da Balança,fortaleza,-3.7641988892,-38.5148092733,cvli,HOMICIDIO DOLOSO
3560,2023-03-12,Boa Vista/Castelão,fortaleza,-3.7991128762,-38.5187384745,cvli,HOMICIDIO DOLOSO
3561,2023-03-12,Conjunto Ceará Ii,fortaleza,-3.7674880634,-38.6118987898,cvli,HOMICIDIO DOLOSO
3565,2023-03-12,Alto Da Balança,fortaleza,-3.7641988892,-38.5148092733,cvli,HOMICIDIO DOLOSO
3566,2023-03-12,Fátima,fortaleza,-3.7583025902,-38.5219417989,cvli,HOMICIDIO DOLOSO
3572,2023-03-13,Edson Queiroz,fortaleza,-3.7735383421,-38.4665921386,cvli,ROUBO SEGUIDO DE MORTE (LATROCINIO)
3577,2023-03-13,Barra Do Ceará,fortaleza,-3.7044044267,-38.5733900598,cvli,HOMICIDIO DOLOSO
3587,2023-03-15,Granja Portugal,fortaleza,-3.7745723194,-38.5983976752,cvli,HOMICIDIO DOLOSO
3588,2023-03-15,Siqueira,fortaleza,-3.8157262467,-38.6188567156,cvli,HOMICIDIO DOLOSO
3589,2023-03-15,José De Alencar,fortaleza,-3.8144844421,-38.4797818124,cvli,HOMICIDIO DOLOSO
3590,2023-03-15,José De Alencar,fortaleza,-3.8144844421,-38.4797818124,cvli,HOMICIDIO DOLOSO
3596,2023-03-16,Aracapé,fortaleza,-3.8234873378,-38.5894512752,cvli,HOMICIDIO DOLOSO
3598,2023-03-17,Vicente Pinzón,fortaleza,-3.728477787,-38.4683145187,cvli,HOMICIDIO DOLOSO
3599,2023-03-17,Vicente Pinzón,fortaleza,-3.7272669929,-38.4709645457,cvli,HOMICIDIO DOLOSO
3600,2023-03-17,Pedras,fortaleza,-3.8813364507,-38.508115361,cvli,HOMICIDIO DOLOSO
3601,2023-03-17,Bom Jardim,fortaleza,-3.7991305289,-38.5985792475,cvli,HOMICIDIO DOLOSO
3606,2023-03-18,Serrinha,fortaleza,-3.781579337,-38.552934661,cvli,HOMICIDIO DOLOSO
3608,2023-03-18,Barra Do Ceará,fortaleza,-3.6990670352,-38.5835049457,cvli,HOMICIDIO DOLOSO
3618,2023-03-19,Jangurussu,fortaleza,-3.8438633099,-38.5172168377,cvli,HOMICIDIO DOLOSO
3623,2023-03-20,Granja Portugal,fortaleza,-3.7727724693,-38.5979117598,cvli,FEMINICÍDIO
3631,2023-03-20,Cais Do Porto,fortaleza,-3.7184840895,-38.4758078377,cvli,HOMICIDIO DOLOSO
3638,2023-03-22,Pirambu,fortaleza,-3.7110934839,-38.5555585802,cvli,HOMICIDIO DOLOSO
3660,2023-03-24,Barroso,fortaleza,-3.826667,-38.519722,cvli,HOMICIDIO DOLOSO
3665,2023-03-25,Amadeu Furtado,fortaleza,-3.744444,-38.555833,cvli,HOMICIDIO DOLOSO
3673,2023-03-26,Canindezinho,fortaleza,-3.807778,-38.596111,cvli,HOMICIDIO DOLOSO
3676,2023-03-27,Curió,fortaleza,-3.8272997481,-38.4809076021,cvli,HOMICIDIO DOLOSO
3682,2023-03-28,Damas,fortaleza,-3.7501002785,-38.5475583465,cvli,HOMICIDIO DOLOSO
3684,2023-03-28,Parque Săo José,fortaleza,-3.7980985498,-38.5856745598,cvli,HOMICIDIO DOLOSO
3685,2023-03-29,Presidente Kennedy,fortaleza,-3.7265540236,-38.5705661469,cvli,HOMICIDIO DOLOSO
3686,2023-03-29,Barra Do Ceará,fortaleza,-3.701952955,-38.5788884743,cvli,HOMICIDIO DOLOSO
3691,2023-03-30,Cidade Dos Funcionários,fortaleza,-3.7896510832,-38.5043316827,cvli,HOMICIDIO DOLOSO
3698,2023-03-31,Cais Do Porto,fortaleza,-3.7141393587,-38.4644692764,cvli,HOMICIDIO DOLOSO
3707,2023-04-02,Granja Lisboa,fortaleza,-3.7896896546,-38.628338397,cvli,HOMICIDIO DOLOSO
3708,2023-04-02,Precabura,fortaleza,-3.8052135661,-38.435288531,cvli,HOMICIDIO DOLOSO
3713,2023-04-03,Parque Manibura,fortaleza,-3.7892945219,-38.4872436598,cvli,HOMICIDIO DOLOSO
3715,2023-04-03,Aerolândia,fortaleza,-3.7783251378,-38.5122186952,cvli,HOMICIDIO DOLOSO
3719,2023-04-05,Cais Do Porto,fortaleza,-3.7245535615,-38.4729029052,cvli,HOMICIDIO DOLOSO
3728,2023-04-06,Barra Do Ceará,fortaleza,-3.705104346,-38.5770600898,cvli,HOMICIDIO DOLOSO
3729,2023-04-06,Vicente Pinzón,fortaleza,-3.7325766365,-38.4690589914,cvli,HOMICIDIO DOLOSO
3735,2023-04-07,Vila Peri,fortaleza,-3.7946360963,-38.5861322764,cvli,HOMICIDIO DOLOSO
3736,2023-04-07,Planalto Ayrton Senna,fortaleza,-3.8321382954,-38.5753906015,cvli,HOMICIDIO DOLOSO
3741,2023-04-08,Vicente Pinzón,fortaleza,-3.7292566321,-38.4710640322,cvli,HOMICIDIO DOLOSO
3742,2023-04-08,Vicente Pinzón,fortaleza,-3.7292566321,-38.4710640322,cvli,HOMICIDIO DOLOSO
3743,2023-04-08,Sapiranga / Coité,fortaleza,-3.7921948892,-38.4750002283,cvli,HOMICIDIO DOLOSO
3750,2023-04-09,Aeroporto,fortaleza,-3.7736093248,-38.5296912322,cvli,HOMICIDIO DOLOSO
3755,2023-04-10,Vicente Pinzón,fortaleza,-3.7301707362,-38.4686432887,cvli,HOMICIDIO DOLOSO
3758,2023-04-10,Serrinha,fortaleza,-3.795831448,-38.5311120905,cvli,HOMICIDIO DOLOSO
3763,2023-04-12,Parque Presidente Vargas,fortaleza,-3.8260602463,-38.5938826856,cvli,HOMICIDIO DOLOSO
3770,2023-04-12,Cidade Dos Funcionários,fortaleza,-3.7879806584,-38.5097222035,cvli,HOMICIDIO DOLOSO
3773,2023-04-12,Barra Do Ceará,fortaleza,-3.6965700863,-38.5781481023,cvli,HOMICIDIO DOLOSO
3775,2023-04-13,Conjunto Esperança,fortaleza,-3.8135719813,-38.5900006217,cvli,HOMICIDIO DOLOSO
3790,2023-04-14,Couto Fernandes,fortaleza,-3.7582262386,-38.5616881631,cvli,HOMICIDIO DOLOSO
3792,2023-04-14,Couto Fernandes,fortaleza,-3.75949701,-38.5613161919,cvli,HOMICIDIO DOLOSO
