datetime,tipo,cidade,ais,regiao_risp,bairro,rua,latitude,longitude,prox_bairro,prox_rua,dias_para_prox,distancia_para_prox_km
2022-06-30 08:35:02,cvp,Fortaleza,AIS 18,CAPITAL OESTE,FARIAS BRITO,,-3.7296956715,-38.5468635907,FARIAS BRITO,,0.0,0.0
2022-06-30 09:27:25,cvp,Maracanaú,AIS 14,RMF LESTE,,,-3.8786295747,-38.6238185482,,,0.029,8.709
2022-06-30 09:27:25,cvp,Maracanaú,AIS 14,RMF LESTE,MARACANAÚ,,-3.8786295747,-38.6238185482,,,0.0,0.0
2022-06-30 10:09:31,cvp,Maracanaú,AIS 14,RMF LESTE,DIF III,,-3.8561713512,-38.5486175216,,,0.143,7.254
2022-06-30 10:09:31,cvp,Maracanaú,AIS 14,RMF LESTE,,,-3.8561713512,-38.5486175216,DIF III,,0.0,0.0
2022-06-30 10:30:00,cvli,Caucaia,AIS 12,RMF OESTE,,RUA ANTONIO BRASILEIRO,-3.588407649,-38.82339768,PARQUE SOLEDADE,,1.365,23.168
2022-06-30 10:48:53,cvp,Fortaleza,AIS 05,CAPITAL OESTE,MARAPONGA,,-3.7927118266,-38.5656191495,FÁTIMA,,0.323,6.801
2022-06-30 10:48:53,cvp,Fortaleza,AIS 05,CAPITAL OESTE,MARAPONGA,,-3.7927118266,-38.5656191495,MARAPONGA,,0.0,0.0
2022-06-30 11:02:38,cvp,Fortaleza,AIS 08,CAPITAL LESTE,VICENTE PINZÓN,,-3.7242147129,-38.460367067,VICENTE PINZÓN,,0.0,0.0
2022-06-30 11:02:38,cvp,Fortaleza,AIS 08,CAPITAL LESTE,VICENTE PINZÓN,,-3.7242147129,-38.460367067,PRAIA DE IRACEMA,,0.069,5.825
2022-06-30 11:09:37,cvp,Fortaleza,AIS 17,CAPITAL OESTE,PARQUE PRESIDENTE VARGAS,,-3.8271499505,-38.5936732027,PARQUE PRESIDENTE VARGAS,,0.0,0.0
2022-06-30 11:09:37,cvp,Fortaleza,AIS 17,CAPITAL OESTE,PARQUE PRESIDENTE VARGAS,,-3.8271499505,-38.5936732027,BOM JARDIM,,0.04,4.324
2022-06-30 11:52:11,cvp,Caucaia,AIS 12,RMF OESTE,,,-3.7242319696,-38.6438897176,PARQUE SOLEDADE,,0.0,0.0
2022-06-30 11:52:11,cvp,Caucaia,AIS 12,RMF OESTE,PARQUE SOLEDADE,,-3.7242319696,-38.6438897176,,,0.055,5.727
2022-06-30 12:07:18,cvp,Fortaleza,AIS 17,CAPITAL OESTE,BOM JARDIM,,-3.7891246592,-38.6018487419,BOM JARDIM,,0.0,0.0
2022-06-30 12:07:18,cvp,Fortaleza,AIS 17,CAPITAL OESTE,BOM JARDIM,,-3.7891246592,-38.6018487419,CONJUNTO CEARÁ II,,0.059,2.298
2022-06-30 12:24:46,cvp,Fortaleza,AIS 18,CAPITAL OESTE,VILA VELHA,,-3.7122438951,-38.6021617041,FLORESTA,,0.131,3.401
2022-06-30 12:24:46,cvp,Fortaleza,AIS 18,CAPITAL OESTE,VILA VELHA,,-3.7122438951,-38.6021617041,VILA VELHA,,0.0,0.0
2022-06-30 12:29:59,cvli,São Benedito,AIS 11,NORDESTE,,ESTRADA PAU DARCO UMBURANA,-4.061783869,-41.02254292,,SITIO AMARO,2.313,23.634
2022-06-30 12:42:00,cvp,Fortaleza,AIS 08,CAPITAL LESTE,PRAIA DE IRACEMA,,-3.7238224786,-38.5128639053,PRAIA DE IRACEMA,,0.0,0.0
2022-06-30 12:42:00,cvp,Fortaleza,AIS 08,CAPITAL LESTE,PRAIA DE IRACEMA,,-3.7238224786,-38.5128639053,ALDEOTA,,0.231,1.721
2022-06-30 12:56:09,cvp,Fortaleza,AIS 21,CAPITAL OESTE,CIDADE DOS FUNCIONÁRIOS,,-3.794716551,-38.4998503886,CIDADE DOS FUNCIONÁRIOS,,0.0,0.0
2022-06-30 12:56:09,cvp,Fortaleza,AIS 21,CAPITAL OESTE,CIDADE DOS FUNCIONÁRIOS,,-3.794716551,-38.4998503886,AEROLÂNDIA,,0.734,3.205
2022-06-30 13:12:06,cvp,Caucaia,AIS 12,RMF OESTE,,,-3.7727881355,-38.6266692463,,,0.473,7.971
2022-06-30 13:12:06,cvp,Caucaia,AIS 26,RMF OESTE,MARECHAL RONDON,,-3.7727881355,-38.6266692463,URUCUTUBA,,1.02,3.251
2022-06-30 13:31:37,cvp,Fortaleza,AIS 17,CAPITAL OESTE,CONJUNTO CEARÁ II,,-3.770278818,-38.610359353,CONJUNTO CEARÁ II,,0.0,0.0
2022-06-30 13:31:37,cvp,Fortaleza,AIS 17,CAPITAL OESTE,CONJUNTO CEARÁ II,,-3.770278818,-38.610359353,BOM JARDIM,,0.062,3.502
2022-06-30 13:35:29,cvp,Maracanaú,AIS 20,CAPITAL OESTE,ALTO ALEGRE II,,-3.8446251943,-38.6129734401,PARQUE DOIS IRMÃOS,,0.217,9.007
2022-06-30 13:35:29,cvp,Maracanaú,AIS 14,RMF LESTE,,,-3.8446251943,-38.6129734401,,,0.239,2.848
2022-06-30 15:00:48,cvp,Fortaleza,AIS 17,CAPITAL OESTE,BOM JARDIM,,-3.7996512417,-38.5989813039,BOM JARDIM,,0.0,0.0
2022-06-30 15:00:48,cvp,Fortaleza,AIS 17,CAPITAL OESTE,BOM JARDIM,,-3.7996512417,-38.5989813039,GRANJA PORTUGAL,,0.066,2.16
2022-06-30 15:33:04,cvp,Fortaleza,AIS 18,CAPITAL OESTE,FLORESTA,,-3.7208991976,-38.572759521,CENTRO,,0.138,4.702
2022-06-30 15:33:04,cvp,Fortaleza,AIS 18,CAPITAL OESTE,FLORESTA,,-3.7208991976,-38.572759521,FLORESTA,,0.0,0.0
2022-06-30 15:43:38,cvp,Fortaleza,AIS 06,CAPITAL OESTE,RODOLFO TEÓFILO,,-3.7420910003,-38.5522596571,RODOLFO TEÓFILO,,0.0,0.0
2022-06-30 15:43:38,cvp,Fortaleza,AIS 06,CAPITAL OESTE,RODOLFO TEÓFILO,,-3.7420910003,-38.5522596571,HENRIQUE JORGE,,0.156,3.603
2022-06-30 16:36:10,cvp,Fortaleza,AIS 17,CAPITAL OESTE,GRANJA PORTUGAL,,-3.7803539447,-38.6011955794,GRANJA PORTUGAL,,0.0,0.0
2022-06-30 16:36:10,cvp,Fortaleza,AIS 17,CAPITAL OESTE,GRANJA PORTUGAL,,-3.7803539447,-38.6011955794,SIQUEIRA,,0.049,3.592
2022-06-30 16:51:06,cvp,Eusébio,AIS 24,RMF LESTE,,,-3.8883687933,-38.4546745419,,,5.632,3.978
2022-06-30 16:51:06,cvp,Eusébio,AIS 24,RMF LESTE,EUSÉBIO,,-3.8883687933,-38.4546745419,,,0.0,0.0
2022-06-30 17:47:14,cvp,Fortaleza,AIS 17,CAPITAL OESTE,SIQUEIRA,,-3.7993308219,-38.6273990891,SIQUEIRA,,0.0,0.0
2022-06-30 17:47:14,cvp,Fortaleza,AIS 17,CAPITAL OESTE,SIQUEIRA,,-3.7993308219,-38.6273990891,CONJUNTO CEARÁ I,,0.279,4.725
2022-06-30 18:15:00,cvli,Fortaleza,AIS 22,CAPITAL LESTE,DIAS MACÊDO,,-3.793514749,-38.52860037,DIAS MACÊDO,,0.0,0.0
2022-06-30 18:15:00,cvli,Fortaleza,AIS 22,CAPITAL LESTE,DIAS MACÊDO,,-3.793514749,-38.52860037,PASSARÉ,,31.976,3.075
2022-06-30 18:15:17,cvp,Fortaleza,AIS 08,CAPITAL LESTE,ALDEOTA,,-3.7338544832,-38.5010532901,VICENTE PINZÓN,,0.035,4.64
2022-06-30 18:15:17,cvp,Fortaleza,AIS 08,CAPITAL LESTE,ALDEOTA,,-3.7338544832,-38.5010532901,ALDEOTA,,0.0,0.0
2022-06-30 18:30:45,cvp,Fortaleza,AIS 16,CAPITAL LESTE,MESSEJANA,,-3.8175275012,-38.4989648834,LAGOA REDONDA,,0.189,2.996
2022-06-30 18:30:45,cvp,Fortaleza,AIS 16,CAPITAL LESTE,MESSEJANA,,-3.8175275012,-38.4989648834,MESSEJANA,,0.0,0.0
2022-06-30 18:34:21,cvp,Fortaleza,AIS 05,CAPITAL OESTE,FÁTIMA,,-3.7461346777,-38.5258849693,FÁTIMA,,0.0,0.0
2022-06-30 18:34:21,cvp,Fortaleza,AIS 05,CAPITAL OESTE,FÁTIMA,,-3.7461346777,-38.5258849693,PARANGABA,,0.015,5.635
2022-06-30 18:47:24,cvp,Fortaleza,AIS 20,CAPITAL OESTE,PARQUE DOIS IRMÃOS,,-3.795949559,-38.5480787724,PARQUE DOIS IRMÃOS,,0.0,0.0
2022-06-30 18:47:24,cvp,Fortaleza,AIS 20,CAPITAL OESTE,PARQUE DOIS IRMÃOS,,-3.795949559,-38.5480787724,JARDIM CEARENSE,,0.027,2.419
2022-06-30 18:51:21,cvp,Fortaleza,AIS 18,CAPITAL OESTE,CENTRO,,-3.7283944143,-38.5310541248,PRESIDENTE KENNEDY,,0.011,4.397
2022-06-30 18:51:21,cvp,Fortaleza,AIS 18,CAPITAL OESTE,CENTRO,,-3.7283944143,-38.5310541248,CENTRO,,0.0,0.0
2022-06-30 18:55:16,cvp,Fortaleza,AIS 05,CAPITAL OESTE,PARANGABA,,-3.778395567,-38.5650521549,PARANGABA,,0.0,0.0
2022-06-30 18:55:16,cvp,Fortaleza,AIS 05,CAPITAL OESTE,PARANGABA,,-3.778395567,-38.5650521549,JARDIM GUANABARA,,0.06,6.936
2022-06-30 19:05:35,cvp,Fortaleza,AIS 08,CAPITAL LESTE,VICENTE PINZÓN,,-3.7242147129,-38.460367067,VICENTE PINZÓN,,0.0,0.0
2022-06-30 19:05:35,cvp,Fortaleza,AIS 08,CAPITAL LESTE,VICENTE PINZÓN,,-3.7242147129,-38.460367067,ALDEOTA,,0.66,4.013
2022-06-30 19:07:00,cvp,Fortaleza,AIS 18,CAPITAL OESTE,PRESIDENTE KENNEDY,,-3.7279241959,-38.5706813739,VILA VELHA,,0.03,3.178
2022-06-30 19:07:00,cvp,Fortaleza,AIS 18,CAPITAL OESTE,PRESIDENTE KENNEDY,,-3.7279241959,-38.5706813739,PRESIDENTE KENNEDY,,0.0,0.0
2022-06-30 19:19:57,cvp,Maracanaú,AIS 14,RMF LESTE,,,-3.867532987,-38.6244514109,MARACANAÚ,,0.0,0.0
2022-06-30 19:19:57,cvp,Maracanaú,AIS 14,RMF LESTE,MARACANAÚ,,-3.867532987,-38.6244514109,,,0.328,3.254
2022-06-30 19:26:20,cvp,Fortaleza,AIS 20,CAPITAL OESTE,JARDIM CEARENSE,,-3.7966568522,-38.5698656386,JARDIM CEARENSE,,0.0,0.0
2022-06-30 19:26:20,cvp,Fortaleza,AIS 20,CAPITAL OESTE,JARDIM CEARENSE,,-3.7966568522,-38.5698656386,MONDUBIM,,0.163,2.2
2022-06-30 19:28:32,cvp,Fortaleza,AIS 06,CAPITAL OESTE,HENRIQUE JORGE,,-3.7591800425,-38.5798509342,HENRIQUE JORGE,,0.0,0.0
2022-06-30 19:28:32,cvp,Fortaleza,AIS 06,CAPITAL OESTE,HENRIQUE JORGE,,-3.7591800425,-38.5798509342,BONSUCESSO,,0.028,2.693
2022-06-30 19:50:07,cvp,Fortaleza,AIS 18,CAPITAL OESTE,VILA VELHA,,-3.7104893468,-38.5933783813,CENTRO,,0.002,7.414
2022-06-30 19:50:07,cvp,Fortaleza,AIS 18,CAPITAL OESTE,VILA VELHA,,-3.7104893468,-38.5933783813,VILA VELHA,,0.0,0.0
2022-06-30 19:52:49,cvp,Fortaleza,AIS 18,CAPITAL OESTE,CENTRO,,-3.7289150298,-38.5291635288,CENTRO,,0.0,0.0
2022-06-30 19:52:49,cvp,Fortaleza,AIS 18,CAPITAL OESTE,CENTRO,,-3.7289150298,-38.5291635288,CARLITO PAMPLONA,,0.082,3.714
2022-06-30 20:09:05,cvp,Fortaleza,AIS 06,CAPITAL OESTE,BONSUCESSO,,-3.7832321823,-38.5826699723,AMADEU FURTADO,,0.053,5.078
2022-06-30 20:09:05,cvp,Fortaleza,AIS 06,CAPITAL OESTE,BONSUCESSO,,-3.7832321823,-38.5826699723,BONSUCESSO,,0.0,0.0
2022-06-30 20:21:45,cvp,Fortaleza,AIS 05,CAPITAL OESTE,JARDIM GUANABARA,,-3.7222166851,-38.5922174395,JARDIM GUANABARA,,0.0,0.0
2022-06-30 20:21:45,cvp,Fortaleza,AIS 05,CAPITAL OESTE,JARDIM GUANABARA,,-3.7222166851,-38.5922174395,BENFICA,,0.038,6.38
2022-06-30 20:54:04,cvp,Fortaleza,,,JANGURURSSU,,-3.8353488646,-38.5276446986,SAPIRANGA COITÉ,,0.902,6.77
2022-06-30 20:54:04,cvp,Fortaleza,,,JANGURURSSU,,-3.8353488646,-38.5276446986,JANGURURSSU,,0.0,0.0
2022-06-30 21:00:00,cvli,Pereiro,AIS 34,SUL,,,-6.043511891,-38.46088003,PEREIRO,,0.0,0.0
2022-06-30 21:00:00,cvli,Pereiro,AIS 34,SUL,PEREIRO,,-6.043511891,-38.46088003,,RUA JEREMIAS MAIA,15.062,24.082
2022-06-30 21:15:57,cvp,Fortaleza,AIS 05,CAPITAL OESTE,BENFICA,,-3.7337054591,-38.5358879489,BENFICA,,0.0,0.0
2022-06-30 21:15:57,cvp,Fortaleza,AIS 05,CAPITAL OESTE,BENFICA,,-3.7337054591,-38.5358879489,ITAPERI,,0.706,6.81
2022-06-30 21:25:50,cvp,Fortaleza,AIS 06,CAPITAL OESTE,AMADEU FURTADO,,-3.7436114681,-38.5599089333,QUINTINO CUNHA,,0.141,4.085
2022-06-30 21:25:50,cvp,Fortaleza,AIS 06,CAPITAL OESTE,AMADEU FURTADO,,-3.7436114681,-38.5599089333,AMADEU FURTADO,,0.0,0.0
2022-06-30 21:40:00,cvli,Maracanaú,AIS 14,RMF LESTE,,,-3.854889261,-38.5818782,MARACANAÚ,,1.035,4.44
2022-06-30 21:40:00,cvli,Maracanaú,AIS 20,CAPITAL OESTE,CIDADE NOVA,,-3.854889261,-38.5818782,CIDADE NOVA,,1.722,1.363
2022-06-30 21:50:52,cvp,Fortaleza,AIS 18,CAPITAL OESTE,CARLITO PAMPLONA,,-3.718243303,-38.5608817014,CARLITO PAMPLONA,,0.0,0.0
2022-06-30 21:50:52,cvp,Fortaleza,AIS 18,CAPITAL OESTE,CARLITO PAMPLONA,,-3.718243303,-38.5608817014,CARLITO PAMPLONA,,0.105,0.0
2022-06-30 23:03:19,cvp,Fortaleza,AIS 16,CAPITAL LESTE,LAGOA REDONDA,,-3.8251802602,-38.47307773,MESSEJANA,,0.026,3.258
2022-06-30 23:03:19,cvp,Fortaleza,AIS 16,CAPITAL LESTE,LAGOA REDONDA,,-3.8251802602,-38.47307773,LAGOA REDONDA,,0.0,0.0
2022-06-30 23:21:07,cvp,Fortaleza,AIS 20,CAPITAL OESTE,MONDUBIM,,-3.8130209902,-38.5810102102,MONDUBIM,,0.0,0.0
2022-06-30 23:21:07,cvp,Fortaleza,AIS 20,CAPITAL OESTE,MONDUBIM,,-3.8130209902,-38.5810102102,PARQUE SĂO JOSÉ,,0.31,1.953
2022-06-30 23:40:26,cvp,Fortaleza,AIS 16,CAPITAL LESTE,MESSEJANA,,-3.8269268922,-38.5023886882,MESSEJANA,,0.0,0.0
2022-06-30 23:40:26,cvp,Fortaleza,AIS 16,CAPITAL LESTE,MESSEJANA,,-3.8269268922,-38.5023886882,BARROSO,,0.389,1.557
2022-06-30 23:58:37,cvp,Fortaleza,AIS 22,CAPITAL LESTE,CASTELÃO,,-3.8097993437,-38.5186626488,PASSARÉ,,0.557,2.147
2022-06-30 23:58:37,cvp,Fortaleza,AIS 22,CAPITAL LESTE,CASTELÃO,,-3.8097993437,-38.5186626488,CASTELÃO,,0.0,0.0
2022-07-01 00:01:19,cvp,Fortaleza,AIS 19,CAPITAL LESTE,DIONÍSIO TORRES,,-3.751376977,-38.5046736128,DIONÍSIO TORRES,,0.0,0.0
2022-07-01 00:01:19,cvp,Fortaleza,AIS 19,CAPITAL LESTE,DIONÍSIO TORRES,,-3.751376977,-38.5046736128,SÃO JOÃO DO TAUAPE,,0.254,0.715
2022-07-01 00:22:09,cvp,Fortaleza,AIS 18,CAPITAL OESTE,CARLITO PAMPLONA,,-3.718243303,-38.5608817014,ÁLVARO WEYNE,,0.046,0.868
2022-07-01 00:22:09,cvp,Fortaleza,AIS 18,CAPITAL OESTE,CARLITO PAMPLONA,,-3.718243303,-38.5608817014,CARLITO PAMPLONA,,0.0,0.0
2022-07-01 00:28:22,cvp,Fortaleza,AIS 17,CAPITAL OESTE,CONJUNTO CEARÁ I,,-3.7624243494,-38.606295368,CONJUNTO CEARÁ I,,0.0,0.0
2022-07-01 00:28:22,cvp,Fortaleza,AIS 17,CAPITAL OESTE,CONJUNTO CEARÁ I,,-3.7624243494,-38.606295368,GRANJA LISBOA,,0.128,3.351
2022-07-01 00:33:39,cvp,Caucaia,AIS 12,RMF OESTE,,,-3.7153858951,-38.6697069408,PARQUE SOLEDADE,,0.0,0.0
2022-07-01 00:33:39,cvp,Caucaia,AIS 12,RMF OESTE,PARQUE SOLEDADE,,-3.7153858951,-38.6697069408,INDUSTRIAL,,0.11,18.287
2022-07-01 00:49:09,cvp,Fortaleza,AIS 06,CAPITAL OESTE,QUINTINO CUNHA,,-3.7354844351,-38.5958142575,BELA VISTA,,0.005,3.746
2022-07-01 00:49:09,cvp,Fortaleza,AIS 06,CAPITAL OESTE,QUINTINO CUNHA,,-3.7354844351,-38.5958142575,QUINTINO CUNHA,,0.0,0.0
2022-07-01 00:56:37,cvp,Fortaleza,AIS 06,CAPITAL OESTE,BELA VISTA,,-3.7459511291,-38.563721455,AMADEU FURTADO,,0.211,0.713
2022-07-01 00:56:37,cvp,Fortaleza,AIS 06,CAPITAL OESTE,BELA VISTA,,-3.7459511291,-38.563721455,BELA VISTA,,0.0,0.0
2022-07-01 01:27:44,cvp,Fortaleza,AIS 18,CAPITAL OESTE,ÁLVARO WEYNE,,-3.7125520742,-38.56623562,CENTRO,,0.205,4.815
2022-07-01 01:27:44,cvp,Fortaleza,AIS 18,CAPITAL OESTE,ÁLVARO WEYNE,,-3.7125520742,-38.56623562,ÁLVARO WEYNE,,0.0,0.0
2022-07-01 03:12:24,cvp,Maracanaú,AIS 12,RMF OESTE,INDUSTRIAL,,-3.862286089,-38.5955970924,INDUSTRIAL,,0.036,2.419
2022-07-01 03:12:24,cvp,Maracanaú,AIS 14,RMF LESTE,,,-3.862286089,-38.5955970924,,,0.036,2.419
2022-07-01 03:33:08,cvp,Fortaleza,AIS 17,CAPITAL OESTE,GRANJA LISBOA,,-3.7884076327,-38.6215931205,CANINDEZINHO,,0.012,3.681
2022-07-01 03:33:08,cvp,Fortaleza,AIS 17,CAPITAL OESTE,GRANJA LISBOA,,-3.7884076327,-38.6215931205,GRANJA LISBOA,,0.0,0.0
2022-07-01 03:50:53,cvp,Fortaleza,AIS 17,CAPITAL OESTE,CANINDEZINHO,,-3.8094560922,-38.5959900138,BOM JARDIM,,0.06,2.089
2022-07-01 03:50:53,cvp,Fortaleza,AIS 17,CAPITAL OESTE,CANINDEZINHO,,-3.8094560922,-38.5959900138,CANINDEZINHO,,0.0,0.0
2022-07-01 04:04:42,cvp,Maracanaú,AIS 14,RMF LESTE,,,-3.8405440555,-38.5962343952,MARACANAÚ,,0.644,4.656
2022-07-01 04:04:42,cvp,Maracanaú,AIS 12,RMF OESTE,INDUSTRIAL,,-3.8405440555,-38.5962343952,,,0.4,10.025
2022-07-01 04:49:59,cvli,Fortaleza,AIS 06,CAPITAL OESTE,HENRIQUE JORGE,,-3.75488516,-38.5806229455,HENRIQUE JORGE,,0.0,0.0
2022-07-01 04:49:59,cvli,Fortaleza,AIS 06,CAPITAL OESTE,HENRIQUE JORGE,,-3.75488516,-38.5806229455,PADRE ANDRADE,,8.375,2.541
2022-07-01 05:17:29,cvp,Fortaleza,AIS 17,CAPITAL OESTE,BOM JARDIM,,-3.7928553371,-38.6047992439,BOM JARDIM,,0.0,0.0
2022-07-01 05:17:29,cvp,Fortaleza,AIS 17,CAPITAL OESTE,BOM JARDIM,,-3.7928553371,-38.6047992439,CONJUNTO CEARÁ I,,0.075,2.868
2022-07-01 05:59:59,cvp,Fortaleza,AIS 06,CAPITAL OESTE,AMADEU FURTADO,,-3.7415373651,-38.5590605651,DOM LUSTOSA,,0.347,3.516
2022-07-01 05:59:59,cvp,Fortaleza,AIS 06,CAPITAL OESTE,AMADEU FURTADO,,-3.7415373651,-38.5590605651,AMADEU FURTADO,,0.0,0.0
2022-07-01 06:06:32,cvp,Fortaleza,AIS 19,CAPITAL LESTE,SÃO JOÃO DO TAUAPE,,-3.7551785775,-38.5098672647,SÃO JOÃO DO TAUAPE,,0.0,0.0
2022-07-01 06:06:32,cvp,Fortaleza,AIS 19,CAPITAL LESTE,SÃO JOÃO DO TAUAPE,,-3.7551785775,-38.5098672647,PRAIA DO FUTURO I,,0.569,6.555
2022-07-01 06:22:41,cvp,Fortaleza,AIS 18,CAPITAL OESTE,CENTRO,,-3.7285294258,-38.5259044181,CENTRO,,0.0,0.0
2022-07-01 06:22:41,cvp,Fortaleza,AIS 18,CAPITAL OESTE,CENTRO,,-3.7285294258,-38.5259044181,SÃO GERARDO,,0.009,2.955
2022-07-01 06:33:10,cvp,Fortaleza,AIS 21,CAPITAL OESTE,AEROLÂNDIA,,-3.7711768653,-38.5165157659,AEROLÂNDIA,,0.0,0.0
2022-07-01 06:33:10,cvp,Fortaleza,AIS 21,CAPITAL OESTE,AEROLÂNDIA,,-3.7711768653,-38.5165157659,CAMBEBA,,0.235,4.821
2022-07-01 06:35:11,cvp,Fortaleza,AIS 18,CAPITAL OESTE,SÃO GERARDO,,-3.7330719732,-38.5521463493,CENTRO,,0.412,2.433
2022-07-01 06:35:11,cvp,Fortaleza,AIS 18,CAPITAL OESTE,SÃO GERARDO,,-3.7330719732,-38.5521463493,SÃO GERARDO,,0.0,0.0
2022-07-01 06:46:49,cvp,Fortaleza,AIS 20,CAPITAL OESTE,PARQUE SĂO JOSÉ,,-3.7965667989,-38.5871658429,PARQUE SĂO JOSÉ,,0.0,0.0
2022-07-01 06:46:49,cvp,Fortaleza,AIS 20,CAPITAL OESTE,PARQUE SĂO JOSÉ,,-3.7965667989,-38.5871658429,PARQUE DOIS IRMĂOS,,0.136,3.892
2022-07-01 07:05:02,cvp,Fortaleza,AIS 17,CAPITAL OESTE,CONJUNTO CEARÁ I,,-3.7671082241,-38.6063650409,CONJUNTO CEARÁ I,,0.0,0.0
2022-07-01 07:05:02,cvp,Fortaleza,AIS 17,CAPITAL OESTE,CONJUNTO CEARÁ I,,-3.7671082241,-38.6063650409,CONJUNTO CEARÁ I,,0.609,0.628
2022-07-01 07:35:59,cvli,Itaitinga,AIS 25,RMF LESTE,,,-3.8979747837,-38.5152811137,,BENTO,2.142,26.992
2022-07-01 07:35:59,cvli,Itaitinga,AIS 16,CAPITAL LESTE,PEDRAS,,-3.8979747837,-38.5152811137,MESSEJANA,,1.55,8.301
2022-07-01 08:19:59,cvli,Aquiraz,AIS 24,RMF LESTE,,TRAVESSA IGUAPÉ,-3.9427670937,-38.2972222033,,RUA DAS PALMEIRAS,2.986,22.86
2022-07-01 09:01:04,cvp,Fortaleza,AIS 16,CAPITAL LESTE,BARROSO,,-3.8148132474,-38.5094238643,BARROSO,,0.0,0.0
2022-07-01 09:01:04,cvp,Fortaleza,AIS 16,CAPITAL LESTE,BARROSO,,-3.8148132474,-38.5094238643,MESSEJANA,,0.146,2.399
2022-07-01 09:19:59,cvli,Maranguape,AIS 15,RMF LESTE,,RUA SILVA CAVALCANTE,-3.8912132397,-38.688626388,,,19.653,20.598
2022-07-01 10:02:27,cvp,Fortaleza,AIS 20,CAPITAL OESTE,PARQUE DOIS IRMĂOS,,-3.8070693643,-38.5537027673,CONJUNTO ESPERANÇA,,0.045,4.855
2022-07-01 10:02:27,cvp,Fortaleza,AIS 20,CAPITAL OESTE,PARQUE DOIS IRMĂOS,,-3.8070693643,-38.5537027673,PARQUE DOIS IRMĂOS,,0.0,0.0
2022-07-01 10:56:25,cvp,Fortaleza,AIS 08,CAPITAL LESTE,ALDEOTA,,-3.7380917807,-38.4937530733,ALDEOTA,,0.0,0.0
2022-07-01 10:56:25,cvp,Fortaleza,AIS 08,CAPITAL LESTE,ALDEOTA,,-3.7380917807,-38.4937530733,VARJOTA,,0.003,0.689
2022-07-01 11:00:00,cvli,Crateús,AIS 07,NORTE,,RUA BENONY MOURÃO FILHO,-5.1819576997,-40.6514504574,,,1.708,55.424
2022-07-01 11:00:39,cvp,Fortaleza,AIS 08,CAPITAL LESTE,VARJOTA,,-3.7379294897,-38.4875457285,VARJOTA,,0.0,0.0
2022-07-01 11:00:39,cvp,Fortaleza,AIS 08,CAPITAL LESTE,VARJOTA,,-3.7379294897,-38.4875457285,ALDEOTA,,0.368,1.193
2022-07-01 11:07:32,cvp,Fortaleza,AIS 20,CAPITAL OESTE,CONJUNTO ESPERANÇA,,-3.8125210973,-38.597116986,MONDUBIM,,0.066,3.532
2022-07-01 11:07:32,cvp,Fortaleza,AIS 20,CAPITAL OESTE,CONJUNTO ESPERANÇA,,-3.8125210973,-38.597116986,CONJUNTO ESPERANÇA,,0.0,0.0
2022-07-01 12:11:00,cvp,Fortaleza,AIS 21,CAPITAL OESTE,CAMBEBA,,-3.7967342516,-38.4814134397,EDSON QUEIROZ,,0.131,3.024
2022-07-01 12:11:00,cvp,Fortaleza,AIS 21,CAPITAL OESTE,CAMBEBA,,-3.7967342516,-38.4814134397,CAMBEBA,,0.0,0.0
2022-07-01 12:31:10,cvp,Fortaleza,AIS 16,CAPITAL LESTE,MESSEJANA,,-3.8294218771,-38.4935166865,MESSEJANA,,0.0,0.0
2022-07-01 12:31:10,cvp,Fortaleza,AIS 16,CAPITAL LESTE,MESSEJANA,,-3.8294218771,-38.4935166865,PARQUE IRACEMA,,0.02,1.961
2022-07-01 12:42:45,cvp,Fortaleza,AIS 20,CAPITAL OESTE,MONDUBIM,,-3.8233913685,-38.5672011459,MONDUBIM,,0.0,0.0
2022-07-01 12:42:45,cvp,Fortaleza,AIS 20,CAPITAL OESTE,MONDUBIM,,-3.8233913685,-38.5672011459,ALTO ALEGRE II,,0.286,5.437
2022-07-01 13:00:21,cvp,Fortaleza,AIS 16,CAPITAL LESTE,PARQUE IRACEMA,,-3.8118161713,-38.4945582192,PARQUE IRACEMA,,0.0,0.0
2022-07-01 13:00:21,cvp,Fortaleza,AIS 16,CAPITAL LESTE,PARQUE IRACEMA,,-3.8118161713,-38.4945582192,MESSEJANA,,0.008,2.331
2022-07-01 13:11:55,cvp,Fortaleza,AIS 16,CAPITAL LESTE,MESSEJANA,,-3.8317028789,-38.5012034792,MESSEJANA,,0.0,0.0
2022-07-01 13:11:55,cvp,Fortaleza,AIS 16,CAPITAL LESTE,MESSEJANA,,-3.8317028789,-38.5012034792,JOSÉ DE ALENCAR,,0.512,4.436
2022-07-01 13:20:43,cvp,Canindé,AIS 28,NORTE,,,-3.7324419638,-38.694106345,,,0.0,0.0
2022-07-01 13:20:43,cvp,Canindé,AIS 28,NORTE,,,-3.7324419638,-38.694106345,BARREIRA,,69.266,62.052
2022-07-01 13:21:16,cvp,Fortaleza,AIS 22,CAPITAL LESTE,PASSARÉ,,-3.8145427583,-38.5374236584,PASSARÉ,,0.0,0.0
2022-07-01 13:21:16,cvp,Fortaleza,AIS 22,CAPITAL LESTE,PASSARÉ,,-3.8145427583,-38.5374236584,PASSARÉ,,4.041,1.567
2022-07-01 13:40:39,cvp,Caucaia,AIS 26,RMF OESTE,URUCUTUBA,,-3.7728957018,-38.6559666689,URUCUTUBA,,0.044,0.353
